,group_id,average,count,std,min,Q1,Q2,Q3,max
271,9062.csv,196.8503935,1.0,,196.8503935,196.8503935,196.8503935,196.8503935,196.8503935
272,6437.csv,439.467625,8.0,197.28750506589364,177.165,398.62125000000003,472.44,472.44,799.211
273,54.csv,653.9844809479749,279.0,178.19324932770047,23.622,531.0,600.0,799.211,1614.17
274,9704.csv,1181.1,1.0,,1181.1,1181.1,1181.1,1181.1,1181.1
275,1358.csv,742.1434810525453,154.0,788.2064334043116,27.55905509,395.27559025,649.9606296,937.0,9444.0
276,12501.csv,623.9369735067568,37.0,411.2985495333587,157.4803148,314.9606296,590.5511805,807.08661335,2000.0
277,7729.csv,1682.9969264272902,124.0,5335.8371241603545,39.3700787,650.0,1045.0,1860.295274175,60000.0
278,814.csv,573.0,1.0,,573.0,573.0,573.0,573.0,573.0
279,2889.csv,1119.7101604270945,108.0,849.433864427387,78.7401574,590.5511805,984.2519675,1205.0,4094.48
280,4220.csv,733.7947191209857,147.0,368.3608150115478,29.133858238,530.9055112695,670.0,923.2265,2570.0
281,11008.csv,6825.0,2.0,2793.0717856868628,4850.0,5837.5,6825.0,7812.5,8800.0
282,2651.csv,724.5502076065342,161.0,479.36490113619357,100.0,354.3307083,610.0,866.1417314,3400.0
283,10316.csv,3588.1666666666665,6.0,3410.834526427025,5.0,1006.0,3212.0,5475.0,8600.0
284,4234.csv,700.78740086,1.0,,700.78740086,700.78740086,700.78740086,700.78740086,700.78740086
285,2645.csv,1036.7450909666666,3.0,812.9074485351977,472.44,570.86566895,669.2913379,1318.89763645,1968.503935
286,10302.csv,1051.224333655596,981.0,3192.447628226863,3.0,400.0,700.0,1056.0,94094.488093
287,40.csv,1432.3967440131685,13809.0,85092.17459669257,1.0,583.0,713.0,850.0,9999999.9
288,9710.csv,30000.0,1.0,,30000.0,30000.0,30000.0,30000.0,30000.0
289,12515.csv,700.0,1.0,,700.0,700.0,700.0,700.0,700.0
290,800.csv,526.0,2.0,48.08326112068523,492.0,509.0,526.0,543.0,560.0
291,12273.csv,724.408,1.0,,724.408,724.408,724.408,724.408,724.408
292,6345.csv,818.7506714348131,401.0,169.97799725377413,25.0,787.4,800.0,850.0,1811.02
293,9076.csv,984.2519675,1.0,,984.2519675,984.2519675,984.2519675,984.2519675,984.2519675
294,2123.csv,397.95335728999993,10.0,571.1492402297907,39.3700787,151.159225,208.6612361,359.27559025,1968.503935
295,10464.csv,1328.25,4.0,589.06048076577,725.0,884.75,1319.0,1762.5,1950.0
296,5894.csv,1472.5,2.0,208.59650045003153,1325.0,1398.75,1472.5,1546.25,1620.0
297,4552.csv,1181.102361,1.0,,1181.102361,1181.102361,1181.102361,1181.102361,1181.102361
298,431.csv,578.4771012625,8.0,322.46636368782146,236.22,353.0,452.75590505,801.77125,1175.0
299,12924.csv,2969.220304972751,72.0,3541.1247320095176,25.0,787.401574,1062.9921249,5099.99999847,11811.02361
300,6812.csv,1549.6291387430304,33.0,1401.5787453682776,39.3700787,590.5511805,1015.74803046,2377.948,4689.0
301,13384.csv,875.0,2.0,0.0,875.0,875.0,875.0,875.0,875.0
302,357.csv,588.3171934499999,14.0,875.7957460639551,74.0,200.0,310.0,580.0,3500.0
303,4963.csv,10560.0,1.0,,10560.0,10560.0,10560.0,10560.0,10560.0
304,10855.csv,469.7142857142857,7.0,391.25512319785844,100.0,299.0,300.0,500.0,1290.0
305,11593.csv,548.1,4.0,485.1540373943105,142.4,298.1,400.0,650.0,1250.0
306,10699.csv,444.3333333333333,3.0,53.631458430042095,393.0,416.5,440.0,470.0,500.0
307,4977.csv,744.6666666666666,6.0,732.7088553215847,219.0,380.0,490.0,666.75,2200.0
308,10841.csv,799.5300716265277,72.0,491.1153370198692,47.244,507.5,665.0,1006.0,2250.0
309,11587.csv,99.999999949,2.0,7.212489262437227e-08,99.999999898,99.9999999235,99.999999949,99.9999999745,100.0
310,8195.csv,1529.700526025654,393.0,998.4378130030482,25.0,1000.0,1400.0,1975.0,13920.0
311,13390.csv,393.700787,1.0,,393.700787,393.700787,393.700787,393.700787,393.700787
312,343.csv,412.795414729047,149.0,333.55075163535423,39.3700787,196.8503935,300.0,590.5511805,3000.0
313,425.csv,784.9640903962292,240.0,1313.8370807088852,39.3700787,393.700787,600.0,905.510452525,19685.0
314,12930.csv,440.94431480000003,5.0,105.6406195511831,393.7,393.7,393.700787,393.700787,629.92
315,6806.csv,1152.3031492750001,4.0,741.1348839468669,397.63779487,775.5905503900001,1025.787401115,1402.5,2160.0
316,8803.csv,756.5112047153847,13.0,640.1855784324609,39.3700787,393.700787,590.5511805,984.2519675,1968.503935
317,1199.csv,5324.770995166667,24.0,9264.935795710948,39.3700787,542.913385375,992.0,5902.5,39370.0787
318,12918.csv,732.7011629941112,36.0,297.04836388208344,196.8503935,452.75590504999997,768.700787,984.2519675,1380.0
319,3956.csv,891.9424590384616,13.0,634.163187625046,100.0,550.0,984.2519675,1200.0,2500.0
320,2490.csv,590.5511805,3.0,0.0,590.5511805,590.5511805,590.5511805,590.5511805,590.5511805
321,5499.csv,4851.18109925,4.0,2722.7034812734196,2400.0,3257.48031225,4171.6535415,5765.3543285,8661.417314
322,4787.csv,1244.2065925714285,7.0,202.04231298265054,1000.0,1100.0,1300.0,1317.3215,1574.803148
323,10869.csv,1196.5152111363636,66.0,1855.7327562091082,50.0,300.0,575.0,1172.5,12000.0
324,1827.csv,3937.0,1.0,,3937.0,3937.0,3937.0,3937.0,3937.0
325,6190.csv,676.5936743589743,78.0,124.65938434445191,75.0,614.0,669.6837,749.0,930.0
326,1833.csv,887.2,5.0,845.5880793861749,236.0,300.0,600.0,1000.0,2300.0
327,6184.csv,557.1795833333333,6.0,126.51527773767747,300.0,598.5,600.0,615.058125,625.0
328,4793.csv,641.1411492750001,4.0,469.5917604047392,100.0,349.803149275,649.60629855,940.94429855,1165.352
329,3942.csv,393.700787,1.0,,393.700787,393.700787,393.700787,393.700787,393.700787
330,2484.csv,196.8503935,1.0,,196.8503935,196.8503935,196.8503935,196.8503935,196.8503935
331,419.csv,729.5913333333333,12.0,931.9109196353024,200.0,225.41525000000001,528.6215,682.08525,3600.0
332,8817.csv,196.85,1.0,,196.85,196.85,196.85,196.85,196.85
333,7517.csv,1234.040037943049,224.0,754.5049693380238,150.0,1200.0,1230.0,1400.0,11100.0
334,8624.csv,500.0,1.0,,500.0,500.0,500.0,500.0,500.0
335,1166.csv,1456.6920462,3.0,379.6718280316356,1181.102361,1240.1561805000001,1299.21,1594.4868888,1889.7637776
336,6609.csv,1037.7204245794787,188.0,2300.922714232818,23.622,393.700787,629.9212592,1000.0,23622.0
337,5300.csv,504.9266600800565,153.0,606.4161103173118,22.0,175.0,531.49606245,610.0,5400.0
338,10128.csv,3239.7577533566923,239.0,16230.934726798172,31.496,461.2204722,700.0,1430.0,187204.7242185
339,3771.csv,3070.3703703703704,27.0,2193.31410897454,400.0,500.0,4800.0,4800.0,5400.0
340,11236.csv,472.4803148,2.0,222.76647515058048,314.9606296,393.7204722,472.4803148,551.2401574,630.0
341,4778.csv,1009.05511805,10.0,270.1498317109208,590.5511805,750.0,1100.0,1200.0,1300.0
342,3017.csv,637.1081611586508,126.0,335.4659673728855,39.3700787,499.9999996175,590.5511805,826.7716527,1968.503935
343,11550.csv,787.401574,2.0,111.3553984984722,708.6614166,748.0314953000001,787.401574,826.7716527,866.1417314
344,2309.csv,345.00979309375,8.0,256.89361726273864,98.425,127.95270658749999,307.4803148,442.77559025,826.7716527
345,5466.csv,512.4,5.0,287.43486218620035,300.0,300.0,350.0,662.0,950.0
346,13347.csv,486.06627642857137,7.0,361.27686795805624,196.0,300.0,314.96,555.200787,1181.102361
347,394.csv,559.2825531002777,36.0,316.57873756741765,75.0,320.0787399075,511.8110231,712.7460624500001,1670.0
348,1600.csv,760.4767351163636,11.0,357.97954652674235,291.33858238,355.8503935,905.5118101,984.2519675,1259.8425184
349,12059.csv,696.8852303951705,381.0,274.1859277385451,3.93700787,629.9212592,669.2913379,1023.6220462,1599.0
350,7271.csv,765.708943158626,147.0,443.83139311787687,1.0,446.377952525,748.0314953,984.2519675,2900.0
351,8142.csv,600.0,1.0,,600.0,600.0,600.0,600.0,600.0
352,9248.csv,300.3333333333333,3.0,229.67440722321095,100.0,175.0,250.0,400.5,551.0
353,13353.csv,2628.5039357650003,2.0,270.81633118220634,2437.00787153,2532.7559036475,2628.5039357650003,2724.2519678825,2820.0
354,1614.csv,4144.247475488543,504.0,9930.319830000932,1.0,1400.0,2000.0,3999.99999694,185826.4
355,380.csv,380.5299815834615,26.0,234.35049696648895,39.3700787,254.9212595825,365.0,454.33070829999997,1023.6220462
356,7265.csv,1463.4552033941177,17.0,1325.600047989461,374.015,600.0,800.0,1300.0,4000.0
357,8156.csv,305.7054703494546,55.0,442.52800980409717,39.3700787,118.11,141.732,314.96023622,2500.0
358,10882.csv,677.7091187909544,55.0,866.4086752192387,50.0,150.0,370.0,910.0,5000.0
359,3003.csv,734.9212594549999,10.0,379.6052406471199,196.8503935,504.82283447500004,757.8740149749999,950.0,1300.0
360,11544.csv,59.055,1.0,,59.055,59.055,59.055,59.055,59.055
361,5472.csv,3606.9741053864614,52.0,4956.391222598124,98.42519675,1600.0,2612.5,3472.5,29527.559025
362,5314.csv,629.9212592,1.0,,629.9212592,629.9212592,629.9212592,629.9212592,629.9212592
363,3765.csv,693.8581129954545,11.0,428.43619812607193,39.3700787,458.267716425,750.0,850.196,1610.0
364,11222.csv,448.2769790003571,28.0,232.36682004226444,39.3700787,297.5,472.4409444,527.75,1000.0
365,7503.csv,2367.1,10.0,616.1833150757799,1575.0,2052.5,2300.0,2550.0,3780.0
366,1172.csv,1000.4964094736692,124.0,1139.815209600756,15.748,393.700787,629.9212592,1225.3936995375,9842.519675
367,3995.csv,944.8455358905525,105.0,487.5167876649734,4.330708657,590.5511805,874.0,1377.9527545,1900.0
368,2453.csv,721.63531576028,275.0,352.9196867012354,39.3700787,472.4409444,728.0,950.0,1600.0
369,4022.csv,679.9212592,2.0,820.132509869123,100.0,389.9606296,679.9212592,969.8818888000001,1259.8425184
370,8618.csv,600.0,1.0,,600.0,600.0,600.0,600.0,600.0
371,12703.csv,799.211,1.0,,799.211,799.211,799.211,799.211,799.211
372,9506.csv,1500.0,1.0,,1500.0,1500.0,1500.0,1500.0,1500.0
373,6635.csv,1190.0,1.0,,1190.0,1190.0,1190.0,1190.0,1190.0
374,9260.csv,315.0,1.0,,315.0,315.0,315.0,315.0,315.0
375,6153.csv,668.8135807194245,139.0,165.34952887548909,50.0,598.0,614.172,750.0,1240.0
376,4744.csv,748.0,1.0,,748.0,748.0,748.0,748.0,748.0
377,10672.csv,1814.0,5.0,2384.351064755356,250.0,590.0,730.0,1500.0,6000.0
378,2335.csv,1595.857829876111,18.0,1359.5215978142282,393.700787,990.688975625,1120.0,1358.5,5550.0
379,4750.csv,3168.0814953,20.0,2949.5813452813686,1.0,887.79527545,2120.0,6259.8425133,8000.0
380,11578.csv,748.0314953,1.0,,748.0314953,748.0314953,748.0314953,748.0314953,748.0314953
381,4988.csv,314.9606296,1.0,,314.9606296,314.9606296,314.9606296,314.9606296,314.9606296
382,10666.csv,961.3282051282052,39.0,854.2646274177691,100.0,280.0,925.0,1275.0,3600.0
383,2321.csv,722.4826938304348,23.0,896.7513579348697,3.937,218.393700685,492.12598375,755.0,4133.85
384,9274.csv,26574.758458683336,9.0,78646.72152194609,200.787,300.0,400.0,425.0,236299.2123574
385,6147.csv,700.0053496363689,526.0,146.52426019696875,23.622,622.75,744.0,744.0,1200.0
386,1628.csv,2366.180830132,20.0,1494.3998085157289,708.6614166,1392.519683925,2000.0,2736.216396925,7500.0
387,12071.csv,160.12333333333333,3.0,202.5790602044874,39.37,43.185,47.0,220.5,394.0
388,7259.csv,1223.3337556433703,108.0,4152.7828636720615,39.3700787,393.700787,617.6175000000001,954.724408475,43200.0
389,12717.csv,793.3062869999999,4.0,321.52764625108483,393.700787,697.83344675,799.211,894.68384025,1181.102361
390,13409.csv,397.0,1.0,,397.0,397.0,397.0,397.0,397.0
391,9512.csv,137834.6455287,1.0,,137834.6455287,137834.6455287,137834.6455287,137834.6455287,137834.6455287
392,6621.csv,956.0367450833334,9.0,1285.6241493092305,39.3700787,413.38582635,551.1811018,787.401574,4300.0
393,5328.csv,957.9154098529411,17.0,560.6333906983155,50.0,850.0,984.2519675,1175.0,2480.31
394,3981.csv,2600.0,1.0,,2600.0,2600.0,2600.0,2600.0,2600.0
395,10100.csv,616.6666666666666,3.0,230.9401076758503,350.0,550.0,750.0,750.0,750.0
396,2447.csv,694.1559631736843,19.0,323.1137348277865,196.8503935,531.49606245,590.5511805,807.085,1377.95
397,3759.csv,1299.2350609277778,18.0,1000.3956230346073,39.3700787,600.0,1092.125,1574.803148,4100.0
398,4036.csv,454.56535414999996,5.0,361.6312767412926,275.5905509,275.5905509,287.0,334.64566895,1100.0
399,7258.csv,1769.6242197384424,3192.0,1512.1253739786114,39.0,1181.102361,1600.0,2000.0,19600.0
400,12070.csv,1119.4786930476191,42.0,1413.8288438663108,39.3700787,393.700787,818.700787,1244.8818888,7480.314953
401,1629.csv,6061.839578124815,783.0,3797.4908217659995,2.0,1700.0,8499.99999133,9035.433061650001,12000.0
402,6146.csv,664.8189742608229,401.0,161.73115349187916,23.622,600.0,614.172,744.093,1102.36
403,2320.csv,1921.6675099321876,64.0,1321.795063445227,3.0,925.0,1676.7716527,2912.5,7874.01574
404,4989.csv,100.0,1.0,,100.0,100.0,100.0,100.0,100.0
405,10667.csv,673.8845138333332,3.0,471.1117011901497,250.0,420.27559025,590.5511805,885.8267707499999,1181.102361
406,11579.csv,622.5300827799412,34.0,288.6820027998487,3.937,393.700787,694.3307083,752.41535415,1440.0
407,4751.csv,5898.688319855417,24.0,2872.795958346391,472.4409444,4325.0,7500.0,7871.0590490975,8100.0
408,4037.csv,1158.7122400218182,11.0,836.7950636596184,39.3700787,571.8503935,1050.0,1588.188975625,2500.0
409,3758.csv,915.5987229228839,43.0,420.12396837187134,100.0,590.5511805,900.0,1190.5511805,2000.0
410,2446.csv,80.0,2.0,0.0,80.0,80.0,80.0,80.0,80.0
411,10101.csv,1175.0,2.0,247.48737341529164,1000.0,1087.5,1175.0,1262.5,1350.0
412,3980.csv,1029.51604577,10.0,449.630397410184,118.0,958.6614165999999,1222.4385000000002,1259.8425184,1614.1732267
413,5329.csv,1228.189819884786,28.0,649.6311608401928,100.0,673.5,1340.0,1540.0,2882.0
414,6620.csv,1637.8,5.0,1291.3884775697823,709.0,960.0,1220.0,1400.0,3900.0
415,9513.csv,2200.0,1.0,,2200.0,2200.0,2200.0,2200.0,2200.0
416,12716.csv,944.8818888,1.0,,944.8818888,944.8818888,944.8818888,944.8818888,944.8818888
417,6634.csv,1540.2945454545452,11.0,1770.9517074012133,200.0,741.0,846.0,1349.0,6600.0
418,9507.csv,3600.0,1.0,,3600.0,3600.0,3600.0,3600.0,3600.0
419,12702.csv,799.211,1.0,,799.211,799.211,799.211,799.211,799.211
420,8619.csv,200.0,1.0,,200.0,200.0,200.0,200.0,200.0
421,4023.csv,1201.0,1.0,,1201.0,1201.0,1201.0,1201.0,1201.0
422,2452.csv,652.3552854544271,501.0,337.84171652166214,21.0,433.0708657,590.5511805,820.0,3900.0
423,10115.csv,4125.0,4.0,2276.510487566442,1700.0,3275.0,3800.0,4650.0,7200.0
424,3994.csv,966.1838172411765,17.0,411.2872693439513,393.700787,590.55,900.0,1310.0,1650.0
425,2334.csv,841.1132363080606,66.0,683.8972049923882,98.42519675,590.5511805,788.75,944.8818888,5503.93700226
426,4745.csv,933.3333333333334,3.0,230.9401076758503,800.0,800.0,800.0,1000.0,1200.0
427,12064.csv,621.181896940982,57554.0,1065.2783886107286,3.0,472.4409444,669.2913379,708.6614166,78740.0
428,6152.csv,667.7355276190478,63.0,128.15426127033015,23.622,600.0,637.0,720.0,921.0
429,9261.csv,383.25,4.0,246.391795047373,220.0,257.5,281.5,407.25,750.0
430,5473.csv,2181.202237810526,19.0,1162.328585422029,1180.0,1300.0,1591.0,2553.0,5400.0
431,3002.csv,867.31653465,5.0,1012.6039470130364,98.0,393.700787,400.0,826.7716527,2618.11023355
432,10883.csv,268.1102361,2.0,45.09893660825593,236.2204722,252.16535414999998,268.1102361,284.05511805,300.0
433,7264.csv,1672.3345925333333,3.0,518.9844817420518,1080.0,1484.8818888,1889.7637776,1968.5018888,2047.24
434,381.csv,437.58614042414774,88.0,231.44865760529206,3.93700787,299.75,400.78700000000003,590.5511805,1181.102361
435,1615.csv,1973.7447889117645,17.0,1202.3702608179549,492.0,1200.0,1900.0,2400.0,5000.0
436,13352.csv,3580.0,1.0,,3580.0,3580.0,3580.0,3580.0,3580.0
437,1173.csv,671.7305602874214,140.0,405.68037706556174,10.0,466.5,600.0,800.0,2775.0
438,7502.csv,943.700787,2.0,221.04046681284117,787.401574,865.5511805,943.700787,1021.8503935,1100.0
439,11223.csv,437.79527545,3.0,433.84540620364334,39.3700787,206.692913175,374.01574765,637.0078738249999,900.0
440,3764.csv,845.4382481599717,106.0,506.16704963748265,175.0,500.0,800.0,1100.0,4800.0
441,5315.csv,949.7636363636364,11.0,449.1914675786424,56.0,1017.7,1140.0,1205.0,1250.0
442,11237.csv,412.6406582181817,11.0,171.0018357462463,200.0,307.4803148,374.01574765,468.50393653,787.401574
443,3770.csv,910.629920331,3.0,518.4169383459442,314.9606296,736.0236212965,1157.086612993,1208.4645656965,1259.8425184
444,10129.csv,2267.245485250361,36.0,3263.349378911457,39.3700787,1141.7322823,1318.89614115,2559.0551155,20472.440924
445,5301.csv,1785.2900708841419,169.0,14552.648247706493,9.0,456.0,717.0,800.0,189803.1494127
446,6608.csv,844.3448815419999,5.0,703.0470604142673,39.3700787,385.82677126,717.0,1279.52755775,1800.0
447,1167.csv,799.4760228508065,62.0,390.2649628564461,47.244,561.023621475,787.401574,1089.27,1910.0
448,13420.csv,1215.5688975624998,8.0,1094.226715801715,100.0,567.913385375,945.0,1512.5,3594.0
449,8625.csv,472.4409444,1.0,,472.4409444,472.4409444,472.4409444,472.4409444,472.4409444
450,7516.csv,14902.97794102276,134.0,63270.61789737805,15.748,560.1375,800.0,1331.0,367874.0153728
451,8143.csv,2554.714989663665,51.0,12397.97606067181,39.3700787,256.99999987046,500.0,920.0,88897.6377046
452,7270.csv,1096.128843847309,22.0,945.3343078409428,14.960629906,543.358267325,813.385,1204.65,3300.0
453,12058.csv,626.7749511639381,9414.0,271.458229290435,3.937,551.1811018,629.9212592,708.6614166,7800.0
454,1601.csv,11154.462911380915,194.0,86724.22168944929,2.0,407.5,669.6456689500001,2200.0,1200000.0
455,395.csv,735.5012144689551,134.0,964.7970239325837,39.3700787,302.5,473.7204722,796.8503935,7874.01574
456,13346.csv,221.75,4.0,44.18427322023075,157.0,211.75,240.0,250.0,250.0
457,5467.csv,1310.1968833717767,94.0,3364.6303594437863,39.3700787,345.5,433.0708657,600.0,19685.03935
458,2308.csv,2050.0010950058822,17.0,4161.856004743935,98.425,590.5511805,964.0,1650.0,18000.0
459,11551.csv,708.6614166,3.0,0.0,708.6614166,708.6614166,708.6614166,708.6614166,708.6614166
460,3016.csv,742.8313597212109,1190.0,361.9996976249882,7.87401574,500.0,629.9212592,957.5,2100.0
461,10897.csv,1209.807875,8.0,1047.0133385064446,425.0,502.5,676.7315,1762.5,3400.0
462,4779.csv,906.1679783333333,3.0,135.24543649432445,750.0,867.1259837499999,984.2519675,984.2519675,984.2519675
463,6185.csv,653.5354381620198,152.0,130.1375266166506,50.0,590.55,598.424,700.25,1118.108
464,1832.csv,767.715,1.0,,767.715,767.715,767.715,767.715,767.715
465,418.csv,529.133858,3.0,229.18695391730412,350.0,400.0,450.0,618.700787,787.401574
466,8816.csv,486.10925158500004,8.0,174.00926007748512,200.0,387.795275195,452.75590505,669.2913379,681.0
467,2485.csv,196.8503935,1.0,,196.8503935,196.8503935,196.8503935,196.8503935,196.8503935
468,3943.csv,393.700787,1.0,,393.700787,393.700787,393.700787,393.700787,393.700787
469,3957.csv,914.6666666666666,6.0,465.11360619387034,100.0,747.0,1194.0,1200.0,1200.0
470,12919.csv,777.559054325,4.0,161.9286439195187,590.5511805,708.6614165999999,767.71653465,836.614172375,984.2519675
471,8802.csv,800.0,1.0,,800.0,800.0,800.0,800.0,800.0
472,1198.csv,1522.8658071112502,72.0,1506.0926858531905,39.3700787,580.7086608249999,885.8267707499999,2125.0,7401.5747956
473,6191.csv,751.3429431138297,94.0,290.60345921991166,50.0,625.0,812.5,871.80075,2000.0
474,1826.csv,626.444445204656,1619.0,620.3373965034409,1.0,471.2204722,600.0,731.14173191,17480.3149428
475,4786.csv,583.3333331973333,3.0,407.2263908541947,300.0,349.999999796,399.999999592,724.999999796,1050.0
476,10868.csv,601.4978627400001,21.0,565.9024265697717,100.0,300.0,500.0,600.0,2300.0
477,5498.csv,2934.5803148,5.0,2102.0658510545845,787.401574,1730.0,1960.0,4290.0,5905.5
478,342.csv,291.09098411428573,7.0,168.69607116408696,150.0,177.16535414999998,200.0,371.3775,590.5511805
479,13391.csv,228.3503935,2.0,233.84076903142807,63.0,145.67519675,228.3503935,311.02559025,393.700787
480,8194.csv,1242.0696722194825,28.0,1833.4822710002293,100.0,450.59625,669.2913379,1125.0,9600.0
481,11586.csv,133.858,1.0,,133.858,133.858,133.858,133.858,133.858
482,10840.csv,713.8856623852917,48.0,880.1175247986985,39.3700787,397.0,590.5511805,761.023621475,6200.0
483,4976.csv,412.08818887999996,5.0,152.2884342896491,157.0,400.0,472.4409444,480.0,551.0
484,6807.csv,5999.988,1.0,,5999.988,5999.988,5999.988,5999.988,5999.988
485,12931.csv,813.7611542666667,3.0,253.0440397813278,629.9212592,669.4606296,709.0,905.6811018,1102.3622036
486,424.csv,979.3092907502213,178.0,899.7138830070528,3.937,511.8110231,900.0,1259.84,9900.0
487,6813.csv,2033.3333333333333,3.0,663.9528095680696,1650.0,1650.0,1650.0,2225.0,2800.0
